time_bucket,avg_total_collateral_base,avg_total_debt_base,avg_available_borrows_base,avg_current_liquidation_threshold,avg_ltv,sampled_user_count,account_data_call_count,user_state_observed,user_state_age
2025-06-07 00:00:00.000 UTC,25223892.06126495,10209129.57217106,9566149.07640934,0.8507171957671957,0.8272251322751322,0,0,False,1.0
2025-06-08 00:00:00.000 UTC,226847963.0768548,198158240.33416826,10265356.12913862,0.9124749999999999,0.891225,4,4,True,0.0
2025-06-09 00:00:00.000 UTC,69262357.07477506,49149915.7325026,11255377.844081566,0.8057944444444445,0.7723222222222222,9,15,True,0.0
2025-06-10 00:00:00.000 UTC,30516230.448132087,23979485.223962795,3485770.1658044197,0.8102690476190476,0.776447619047619,14,33,True,0.0
2025-06-11 00:00:00.000 UTC,2182795.563121408,1345924.1416918274,388140.02562316664,0.7889333333333334,0.7552166666666666,8,16,True,0.0
2025-06-12 00:00:00.000 UTC,2754415.092241018,2284716.826057148,255057.05816112022,0.8781333333333332,0.8537333333333332,8,84,True,0.0
2025-06-13 00:00:00.000 UTC,911402.1472008235,726856.5736259237,87955.30434895706,0.8995652173913044,0.8770869565217392,15,169,True,0.0
2025-06-14 00:00:00.000 UTC,155.370301685,0.0,116.527726265,0.78,0.75,1,2,True,0.0
2025-06-15 00:00:00.000 UTC,155.370301685,0.0,116.527726265,0.78,0.75,0,0,False,1.0
2025-06-16 00:00:00.000 UTC,174472.680767055,69419.88753754,67393.25332672,0.8103,0.78415,1,2,True,0.0
2025-06-17 00:00:00.000 UTC,1695784.5768007643,1390992.7718393449,183244.48190506516,0.9289130434782609,0.907608695652174,4,125,True,0.0
2025-06-18 00:00:00.000 UTC,1695784.5768007643,1390992.7718393449,183244.48190506516,0.9289130434782609,0.907608695652174,0,0,False,1.0
2025-06-19 00:00:00.000 UTC,38472772.87567487,13019517.502285872,17327217.954522446,0.82545,0.7902625000000001,6,29,True,0.0
2025-06-20 00:00:00.000 UTC,45263681.32555383,13191689.54390047,21889773.249591764,0.7998416666666668,0.7734333333333334,8,12,True,0.0
2025-06-21 00:00:00.000 UTC,1647790.7984687325,1320478.2433857261,171959.7626767191,0.7965007936507936,0.7597309523809525,24,51,True,0.0
2025-06-22 00:00:00.000 UTC,421885.1334160867,268117.44526097877,47322.06386270143,0.8034749999999999,0.7718625,7,15,True,0.0
2025-06-23 00:00:00.000 UTC,16492584.179607116,5559985.623131391,7351106.2412650315,0.69240625,0.6695104166666667,10,25,True,0.0
2025-06-24 00:00:00.000 UTC,58064.140626876666,26337.17212829375,12905.983812355835,0.7741666666666666,0.735,6,12,True,0.0
2025-06-25 00:00:00.000 UTC,10956417.87598503,9818744.313834654,370623.23588489037,0.812625,0.7950625,4,9,True,0.0
2025-06-26 00:00:00.000 UTC,8939397.21027105,3061959.7967882543,3875479.300953346,0.8387055555555555,0.8095013888888888,8,20,True,0.0
2025-06-27 00:00:00.000 UTC,8939397.21027105,3061959.7967882543,3875479.300953346,0.8387055555555555,0.8095013888888888,0,0,False,1.0
2025-06-28 00:00:00.000 UTC,23339444.53396642,20413398.36750466,925894.1031282367,0.865,0.8300000000000001,3,4,True,0.0
2025-06-29 00:00:00.000 UTC,19055137.257480893,7003484.643471286,7758693.261545453,0.7962333333333333,0.7563833333333334,3,7,True,0.0
2025-06-30 00:00:00.000 UTC,15186496.473411242,7012372.700163019,5298533.792242082,0.907985,0.8872350000000001,7,27,True,0.0
2025-07-01 00:00:00.000 UTC,29545693.298752252,11516051.36195043,11065070.688013166,0.784975,0.741225,3,3,True,0.0
